Wall time,Step,Value
1650286014.3551023,50600,27.220806121826172
1650286019.3637118,51100,35.27944564819336
1650286024.3723185,51600,31.10886001586914
1650286029.362974,52100,31.097835540771484
1650286034.3725793,52600,26.539918899536133
1650286039.3831825,53100,35.744102478027344
1650286049.4113681,54100,22.710128784179688
1650286054.393048,54600,34.633182525634766
1650286059.3687446,55100,32.36625289916992
1650286064.351421,55600,28.753047943115234
1650286069.3440719,56100,30.236488342285156
1650286074.3357253,56600,35.343284606933594
1650286079.3164072,57100,34.83409881591797
1650286084.2871163,57600,31.765213012695312
1650286089.2707915,58100,32.48566436767578
1650286094.2424982,58600,25.94355010986328
1650286099.2408528,59100,36.094627380371094
1650286104.2185433,59600,32.729740142822266
1650286109.2181754,60100,31.46143913269043
1650286114.183897,60600,30.51820182800293
1650286119.1526122,61100,34.32587432861328
1650286124.1103559,61600,39.18878936767578
1650286129.0680993,62100,33.034141540527344
1650286134.0248466,62600,29.91982650756836
1650286138.993561,63100,27.564420700073242
1650286143.9762702,63600,31.66090202331543
1650286153.8957148,64600,32.14292526245117
1650286158.874403,65100,30.361921310424805
1650286173.8214374,66600,31.468353271484375
1650286178.8011227,67100,28.807353973388672
1650286188.9898798,68100,28.71492576599121
1650286193.9665728,68600,26.146442413330078
1650286203.9488819,69600,33.839908599853516
1650286213.9212184,70600,28.8570499420166
1650286218.9178576,71100,31.403108596801758
1650286223.8975859,71600,33.170509338378906
1650286228.8772283,72100,33.156070709228516
1650286233.8569136,72600,31.388736724853516
1650286238.8475697,73100,30.68623161315918
1650286248.893708,74100,30.608993530273438
1650286253.9073308,74600,25.79379653930664
1650286258.8939686,75100,37.43191146850586
1650286263.8876164,75600,30.662410736083984
1650286273.8270416,76600,24.06085968017578
1650286278.795755,77100,38.24882125854492
1650286283.7594829,77600,25.501853942871094
1650286288.723211,78100,36.6418342590332
1650286293.6829817,78600,31.258481979370117
1650286298.655654,79100,29.34897804260254
1650286303.6303518,79600,33.084041595458984
1650286313.576757,80600,28.89923667907715
1650286318.584367,81100,34.23280334472656
1650286328.5247884,82100,28.9879207611084
1650286333.490511,82600,33.97577667236328
1650286343.4199617,83600,34.15565490722656
1650286348.4056308,84100,30.389711380004883
1650286353.4032679,84600,28.195079803466797
1650286363.3576517,85600,31.795766830444336
1650286368.3393314,86100,32.3054084777832
1650286373.3349738,86600,33.068809509277344
1650286383.323267,87600,28.403505325317383
1650286388.297966,88100,31.72484588623047
1650286393.2786484,88600,28.9281063079834
1650286398.2284133,89100,34.02021408081055
1650286408.1379173,90100,36.20047378540039
1650286413.1275754,90600,25.87307357788086
1650286418.1142423,91100,33.010459899902344
1650286423.1009088,91600,19.928028106689453
1650286428.1005409,92100,24.412540435791016
1650286433.0862103,92600,28.311248779296875
1650286438.079858,93100,29.40027618408203
1650286443.0505672,93600,33.136817932128906
1650286448.0242684,94100,27.243141174316406
1650286457.9138253,95100,36.2496337890625
1650286462.8576064,95600,26.786720275878906
1650286477.7198677,97100,24.595670700073242
1650286499.3969078,99100,31.47037124633789
1650286504.4813125,99600,34.226776123046875
1650286514.4746082,100600,29.277240753173828
1650286519.462291,101100,31.48601722717285
1650286524.4439886,101600,30.810821533203125
1650286534.2068315,102600,31.663318634033203
1650286539.0728507,103100,28.550662994384766
1650286543.9408293,103600,29.83487892150879
1650286548.797819,104100,34.515350341796875
1650286553.7814922,104600,32.119171142578125
1650286569.069286,106100,32.53671646118164
1650286573.8933582,106600,31.137981414794922
1650286578.7214487,107100,30.22281265258789
1650286583.5395665,107600,31.853252410888672
1650286588.3587146,108100,33.65487289428711
1650286593.211767,108600,30.183914184570312
1650286598.0288577,109100,25.73961639404297
1650286602.8579464,109600,25.680456161499023
1650286607.6800852,110100,27.36162567138672
1650286612.4972055,110600,28.380096435546875
1650286617.3183148,111100,27.899873733520508
1650286622.1603682,111600,26.57073402404785
1650286631.7886236,112600,25.328144073486328
1650286636.615716,113100,32.62599563598633
1650286641.404911,113600,31.735750198364258
1650286651.0092762,114600,37.49742889404297
1650286655.81937,115100,31.36725425720215
1650286660.633497,115600,32.031951904296875
1650286665.4346604,116100,30.455551147460938
1650286670.2458246,116600,33.600860595703125
1650286675.055934,117100,31.94994354248047
1650286679.8710601,117600,34.22222137451172
1650286689.4953263,118600,34.6152229309082
1650286694.3034701,119100,34.85942459106445
1650286703.9187598,120100,32.07676315307617
1650286708.7269034,120600,30.211645126342773
1650286713.5200887,121100,31.965373992919922
1650286723.126432,122100,35.25814437866211
1650286727.9255707,122600,33.032325744628906
1650286732.729752,123100,31.54550552368164
1650286737.5388668,123600,26.61554718017578
1650286742.388898,124100,25.204532623291016
1650286747.2040236,124600,26.579893112182617
1650286752.0051863,125100,36.23150634765625
1650286756.8123329,125600,33.7144889831543
1650286761.6164873,126100,35.71022033691406
1650286766.425628,126600,33.72871398925781
1650286771.2357671,127100,28.49022102355957
1650286776.0538836,127600,28.558795928955078
1650286780.8670142,128100,19.570377349853516
1650286790.486324,129100,29.60492706298828
1650286795.3433077,129600,33.67300033569336
1650286800.177383,130100,40.424957275390625
1650286805.029409,130600,32.368255615234375
1650286814.6586616,131600,33.091224670410156
1650286819.4398782,132100,37.176109313964844
1650286824.2749596,132600,31.566932678222656
1650286833.9012105,133600,29.19847297668457
1650286843.5663953,134600,33.37360382080078
1650286853.233549,135600,26.796764373779297
1650286858.0755723,136100,33.789894104003906
1650286862.9046607,136600,32.01825714111328
1650286867.7177913,137100,34.58407974243164
1650286872.5190063,137600,33.30204772949219
1650286882.1322708,138600,31.14272689819336
1650286886.9966948,139100,23.613182067871094
1650286891.813815,139600,33.78778076171875
1650286896.6169727,140100,23.476730346679688
1650286901.419133,140600,33.94477844238281
1650286906.2482202,141100,22.821025848388672
1650286911.0503817,141600,30.490816116333008
1650286915.8934312,142100,38.618507385253906
1650286939.9746785,144600,31.624156951904297
1650286949.6029341,145600,33.14038848876953
1650286954.4210515,146100,28.775531768798828
1650286964.0522993,147100,23.01961898803711
1650286968.8764338,147600,20.626131057739258
1650286973.6925979,148100,31.83489418029785
1650286978.4867496,148600,31.542699813842773
1650286983.3158371,149100,23.834484100341797
1650286988.1309922,149600,33.81805419921875
1650286992.9430964,150100,29.74763298034668
1650286997.7432947,150600,32.99278259277344
1650287002.547416,151100,32.40422058105469
1650287007.352568,151600,25.311065673828125
1650287012.1617084,152100,33.037906646728516
1650287026.5723615,153600,34.90377426147461
1650287031.3714972,154100,24.843852996826172
1650287036.155705,154600,34.286094665527344
1650287040.939913,155100,29.62263298034668
1650287045.7470903,155600,33.154361724853516
1650287055.3603837,156600,23.603914260864258
1650287060.1605422,157100,36.13051223754883
1650287064.9926574,157600,29.174217224121094
1650287069.8396962,158100,33.705265045166016
1650287074.6548214,158600,27.145326614379883
1650287079.4789762,159100,35.4884033203125
1650287084.355897,159600,31.733196258544922
1650287089.1864192,160100,28.92903709411621
1650287094.0414667,160600,28.252971649169922
1650287098.8715231,161100,32.531097412109375
1650287103.7215862,161600,26.341447830200195
1650287108.527704,162100,33.791500091552734
1650287113.337843,162600,40.94411849975586
